0,1
257.7594012358965,155.71894902587803
251.79831418563518,153.73835287107957
253.79275784855002,152.4093839454374
254.02111708583425,132.3653903789548
255.47759929084407,151.31904861439122
284.4634234407957,112.34639872746821
281.16375596342033,159.14953957379123
316.8148450535408,105.66561029126925
313.42627051559805,176.65813828068306
341.57367453844694,141.52425353931932
313.7477988578655,161.51575765069927
354.3089922966316,125.5491382850791
356.3266460054335,154.59794447210948
405.6682495020519,127.27765052550417
416.58272371050447,152.85813836816087
437.15178788986356,127.57492323537697
464.75641776339586,152.41368715510487
